States,Date,Homicides Rate
North Carolina,1/1/2023,0.71
North Carolina,2/1/2023,0.55
North Carolina,3/1/2023,0.54
North Carolina,4/1/2023,0.56
North Carolina,5/1/2023,0.54
North Carolina,6/1/2023,0.62
North Carolina,7/1/2023,0.83
North Carolina,8/1/2023,0.53
North Carolina,9/1/2023,0.59
North Carolina,10/1/2023,0.85
North Carolina,11/1/2023,0.56
North Carolina,12/1/2023,0.62
North Dakota,1/1/2014,0.41
North Dakota,2/1/2014,0.27
North Dakota,3/1/2014,0.27
North Dakota,4/1/2014,0
North Dakota,5/1/2014,0
North Dakota,6/1/2014,0.27
North Dakota,7/1/2014,0
North Dakota,8/1/2014,0.14
North Dakota,9/1/2014,0.14
North Dakota,10/1/2014,0.14
North Dakota,11/1/2014,0.27
North Dakota,12/1/2014,0.14
North Dakota,1/1/2015,0
North Dakota,2/1/2015,0
North Dakota,3/1/2015,0.4
North Dakota,4/1/2015,0
North Dakota,5/1/2015,0.4
North Dakota,6/1/2015,0.53
North Dakota,7/1/2015,0
North Dakota,8/1/2015,0
North Dakota,9/1/2015,0.26
North Dakota,10/1/2015,0.26
North Dakota,11/1/2015,0.4
North Dakota,12/1/2015,0
North Dakota,1/1/2016,0
North Dakota,2/1/2016,0.26
North Dakota,3/1/2016,0.26
North Dakota,4/1/2016,0.26
North Dakota,5/1/2016,0.4
North Dakota,6/1/2016,0.13
North Dakota,7/1/2016,0
North Dakota,8/1/2016,0.26
North Dakota,9/1/2016,0
North Dakota,10/1/2016,0.13
North Dakota,11/1/2016,0.13
North Dakota,12/1/2016,0.13
North Dakota,1/1/2017,0.13
North Dakota,2/1/2017,0
North Dakota,3/1/2017,0
North Dakota,4/1/2017,0
North Dakota,5/1/2017,0.26
North Dakota,6/1/2017,0
North Dakota,7/1/2017,0.26
North Dakota,8/1/2017,0.4
North Dakota,9/1/2017,0
North Dakota,10/1/2017,0
North Dakota,11/1/2017,0.13
North Dakota,12/1/2017,0
North Dakota,1/1/2018,0
North Dakota,2/1/2018,0
North Dakota,3/1/2018,0.13
North Dakota,4/1/2018,0.13
North Dakota,5/1/2018,0.92
North Dakota,6/1/2018,0.39
North Dakota,7/1/2018,0.13
North Dakota,8/1/2018,0.13
North Dakota,9/1/2018,0.26
North Dakota,10/1/2018,0
North Dakota,11/1/2018,0.13
North Dakota,12/1/2018,0
North Dakota,1/1/2019,0.26
North Dakota,2/1/2019,0.13
North Dakota,3/1/2019,0.26
North Dakota,4/1/2019,0.66
North Dakota,5/1/2019,0.53
North Dakota,6/1/2019,0.26
North Dakota,7/1/2019,0.26
North Dakota,8/1/2019,0.26
North Dakota,9/1/2019,0
North Dakota,10/1/2019,0.13
North Dakota,11/1/2019,0.53
North Dakota,12/1/2019,0.13
North Dakota,1/1/2020,0.52
North Dakota,2/1/2020,0
North Dakota,3/1/2020,0.26
North Dakota,4/1/2020,0
North Dakota,5/1/2020,1.05
North Dakota,6/1/2020,0.39
North Dakota,7/1/2020,0
North Dakota,8/1/2020,0.65
North Dakota,9/1/2020,0.13
North Dakota,10/1/2020,0.13
North Dakota,11/1/2020,0.26
North Dakota,12/1/2020,0.78
North Dakota,1/1/2021,0
North Dakota,2/1/2021,0
North Dakota,3/1/2021,0.13
North Dakota,4/1/2021,0
North Dakota,5/1/2021,0.13
North Dakota,6/1/2021,0.39
North Dakota,7/1/2021,0.39
North Dakota,8/1/2021,0.39
North Dakota,9/1/2021,0.13
North Dakota,10/1/2021,0
North Dakota,11/1/2021,0.26
North Dakota,12/1/2021,0
North Dakota,1/1/2022,0
North Dakota,2/1/2022,0.26
North Dakota,3/1/2022,0.26
North Dakota,4/1/2022,0.13
North Dakota,5/1/2022,0.38
North Dakota,6/1/2022,0.13
North Dakota,7/1/2022,0.13
North Dakota,8/1/2022,0.64
North Dakota,9/1/2022,0.64
North Dakota,10/1/2022,0.38
North Dakota,11/1/2022,0.26
North Dakota,12/1/2022,0.51
North Dakota,1/1/2023,0.26
North Dakota,2/1/2023,0.13
North Dakota,3/1/2023,0.26
North Dakota,4/1/2023,0.13
North Dakota,5/1/2023,0.77
North Dakota,6/1/2023,0.13
North Dakota,7/1/2023,0.26
North Dakota,8/1/2023,0.26
North Dakota,9/1/2023,0.51
North Dakota,10/1/2023,0.26
North Dakota,11/1/2023,0.13
North Dakota,12/1/2023,0.26
New Hampshire,1/1/2014,0
New Hampshire,2/1/2014,0.15
New Hampshire,3/1/2014,0.23
New Hampshire,4/1/2014,0
New Hampshire,5/1/2014,0.3
New Hampshire,6/1/2014,0
New Hampshire,7/1/2014,0
New Hampshire,8/1/2014,0
New Hampshire,9/1/2014,0.08
New Hampshire,10/1/2014,0.15
New Hampshire,11/1/2014,0.23
New Hampshire,12/1/2014,0.08
New Hampshire,1/1/2015,0
New Hampshire,2/1/2015,0
New Hampshire,3/1/2015,0.23
New Hampshire,4/1/2015,0.08
New Hampshire,5/1/2015,0.45
New Hampshire,6/1/2015,0
New Hampshire,7/1/2015,0.08
New Hampshire,8/1/2015,0.15
New Hampshire,9/1/2015,0.08
New Hampshire,10/1/2015,0
New Hampshire,11/1/2015,0.08
New Hampshire,12/1/2015,0
New Hampshire,1/1/2016,0.07
New Hampshire,2/1/2016,0
New Hampshire,3/1/2016,0.15
New Hampshire,4/1/2016,0
New Hampshire,5/1/2016,0.22
New Hampshire,6/1/2016,0.07
New Hampshire,7/1/2016,0.15
New Hampshire,8/1/2016,0.07
New Hampshire,9/1/2016,0.15
New Hampshire,10/1/2016,0
New Hampshire,11/1/2016,0.3
New Hampshire,12/1/2016,0.15
New Hampshire,1/1/2017,0.3
New Hampshire,2/1/2017,0.07
New Hampshire,3/1/2017,0.22
New Hampshire,4/1/2017,0
New Hampshire,5/1/2017,0.07
New Hampshire,6/1/2017,0
New Hampshire,7/1/2017,0
New Hampshire,8/1/2017,0.15
New Hampshire,9/1/2017,0.07
New Hampshire,10/1/2017,0
New Hampshire,11/1/2017,0.07
New Hampshire,12/1/2017,0.07
New Hampshire,1/1/2018,0
New Hampshire,2/1/2018,0.07
New Hampshire,3/1/2018,0
New Hampshire,4/1/2018,0.07
New Hampshire,5/1/2018,0.15
New Hampshire,6/1/2018,0.22
New Hampshire,7/1/2018,0.15
New Hampshire,8/1/2018,0.29
New Hampshire,9/1/2018,0.07
New Hampshire,10/1/2018,0.15
New Hampshire,11/1/2018,0.22
New Hampshire,12/1/2018,0.15
New Hampshire,1/1/2019,0
New Hampshire,2/1/2019,0.29
New Hampshire,3/1/2019,0.44
New Hampshire,4/1/2019,0.37
New Hampshire,5/1/2019,0.07
New Hampshire,6/1/2019,0.07
New Hampshire,7/1/2019,0.37
New Hampshire,8/1/2019,0.07
New Hampshire,9/1/2019,0.15
New Hampshire,10/1/2019,0.15
New Hampshire,11/1/2019,0.15
New Hampshire,12/1/2019,0.29
New Hampshire,1/1/2020,0
New Hampshire,2/1/2020,0.15
New Hampshire,3/1/2020,0.07
New Hampshire,4/1/2020,0.07
New Hampshire,5/1/2020,0
New Hampshire,6/1/2020,0
New Hampshire,7/1/2020,0.22
New Hampshire,8/1/2020,0.15
New Hampshire,9/1/2020,0.07
New Hampshire,10/1/2020,0
New Hampshire,11/1/2020,0
New Hampshire,12/1/2020,0.15
New Hampshire,1/1/2021,0.07
New Hampshire,2/1/2021,0.07
New Hampshire,3/1/2021,0
New Hampshire,4/1/2021,0.07
New Hampshire,5/1/2021,0.07
New Hampshire,6/1/2021,0.07
New Hampshire,7/1/2021,0
New Hampshire,8/1/2021,0.29
New Hampshire,9/1/2021,0
New Hampshire,10/1/2021,0.14
New Hampshire,11/1/2021,0.14
New Hampshire,12/1/2021,0
New Hampshire,1/1/2022,0
New Hampshire,2/1/2022,0
New Hampshire,3/1/2022,0
New Hampshire,4/1/2022,0.29
New Hampshire,5/1/2022,0.14
New Hampshire,6/1/2022,0.29
New Hampshire,7/1/2022,0.29
New Hampshire,8/1/2022,0.36
New Hampshire,9/1/2022,0.07
New Hampshire,10/1/2022,0.14
New Hampshire,11/1/2022,0.22
New Hampshire,12/1/2022,0.14
New Hampshire,1/1/2023,0.14
New Hampshire,2/1/2023,0.14
New Hampshire,3/1/2023,0.07
New Hampshire,4/1/2023,0.07
New Hampshire,5/1/2023,0.21
New Hampshire,6/1/2023,0.29
New Hampshire,7/1/2023,0.14
New Hampshire,8/1/2023,0.14
New Hampshire,9/1/2023,0.07
New Hampshire,10/1/2023,0
New Hampshire,11/1/2023,0.29
New Hampshire,12/1/2023,0.29
New Jersey,1/1/2014,0.22
New Jersey,2/1/2014,0.28
New Jersey,3/1/2014,0.31
New Jersey,4/1/2014,0.34
New Jersey,5/1/2014,0.31
New Jersey,6/1/2014,0.37
New Jersey,7/1/2014,0.32
New Jersey,8/1/2014,0.34
New Jersey,9/1/2014,0.34
New Jersey,10/1/2014,0.34
New Jersey,11/1/2014,0.45
New Jersey,12/1/2014,0.23
New Jersey,1/1/2015,0.33
New Jersey,2/1/2015,0.17
New Jersey,3/1/2015,0.25
New Jersey,4/1/2015,0.35
New Jersey,5/1/2015,0.23
New Jersey,6/1/2015,0.44
New Jersey,7/1/2015,0.46
New Jersey,8/1/2015,0.39
New Jersey,9/1/2015,0.41
New Jersey,10/1/2015,0.35
New Jersey,11/1/2015,0.31
New Jersey,12/1/2015,0.26
New Jersey,1/1/2016,0.3
New Jersey,2/1/2016,0.28
New Jersey,3/1/2016,0.23
New Jersey,4/1/2016,0.35
New Jersey,5/1/2016,0.4
New Jersey,6/1/2016,0.29
New Jersey,7/1/2016,0.38
New Jersey,8/1/2016,0.42
New Jersey,9/1/2016,0.41
New Jersey,10/1/2016,0.3
New Jersey,11/1/2016,0.44
New Jersey,12/1/2016,0.42
New Jersey,1/1/2017,0.32
New Jersey,2/1/2017,0.17
New Jersey,3/1/2017,0.3
New Jersey,4/1/2017,0.27
New Jersey,5/1/2017,0.31
New Jersey,6/1/2017,0.28
New Jersey,7/1/2017,0.38
New Jersey,8/1/2017,0.34
New Jersey,9/1/2017,0.33
New Jersey,10/1/2017,0.27
New Jersey,11/1/2017,0.31
New Jersey,12/1/2017,0.33
New Jersey,1/1/2018,0.22
New Jersey,2/1/2018,0.21
New Jersey,3/1/2018,0.3
New Jersey,4/1/2018,0.34
New Jersey,5/1/2018,0.33
New Jersey,6/1/2018,0.22
New Jersey,7/1/2018,0.29
New Jersey,8/1/2018,0.34
New Jersey,9/1/2018,0.27
New Jersey,10/1/2018,0.17
New Jersey,11/1/2018,0.29
New Jersey,12/1/2018,0.24
New Jersey,1/1/2019,0.15
New Jersey,2/1/2019,0.23
New Jersey,3/1/2019,0.19
New Jersey,4/1/2019,0.18
New Jersey,5/1/2019,0.37
New Jersey,6/1/2019,0.27
New Jersey,7/1/2019,0.21
New Jersey,8/1/2019,0.25
New Jersey,9/1/2019,0.27
New Jersey,10/1/2019,0.29
New Jersey,11/1/2019,0.23
New Jersey,12/1/2019,0.33
New Jersey,1/1/2020,0.17
New Jersey,2/1/2020,0.17
New Jersey,3/1/2020,0.18
New Jersey,4/1/2020,0.28
New Jersey,5/1/2020,0.29
New Jersey,6/1/2020,0.33
New Jersey,7/1/2020,0.37
New Jersey,8/1/2020,0.42
New Jersey,9/1/2020,0.33
New Jersey,10/1/2020,0.56
New Jersey,11/1/2020,0.38
New Jersey,12/1/2020,0.24
New Jersey,1/1/2021,0.11
New Jersey,2/1/2021,0.16
New Jersey,3/1/2021,0.13
New Jersey,4/1/2021,0.26
New Jersey,5/1/2021,0.39
New Jersey,6/1/2021,0.26
New Jersey,7/1/2021,0.35
New Jersey,8/1/2021,0.33
New Jersey,9/1/2021,0.19
New Jersey,10/1/2021,0.33
New Jersey,11/1/2021,0.31
New Jersey,12/1/2021,0.29
New Jersey,1/1/2022,0.23
New Jersey,2/1/2022,0.21
New Jersey,3/1/2022,0.29
New Jersey,4/1/2022,0.15
New Jersey,5/1/2022,0.24
New Jersey,6/1/2022,0.21
New Jersey,7/1/2022,0.37
New Jersey,8/1/2022,0.35
New Jersey,9/1/2022,0.31
New Jersey,10/1/2022,0.26
New Jersey,11/1/2022,0.26
New Jersey,12/1/2022,0.19
New Jersey,1/1/2023,0.27
New Jersey,2/1/2023,0.19
New Jersey,3/1/2023,0.23
New Jersey,4/1/2023,0.13
New Jersey,5/1/2023,0.33
New Jersey,6/1/2023,0.31
New Jersey,7/1/2023,0.23
New Jersey,8/1/2023,0.22
New Jersey,9/1/2023,0.14
New Jersey,10/1/2023,0.25
New Jersey,11/1/2023,0.23
New Jersey,12/1/2023,0.19
New Mexico,1/1/2014,0.24
New Mexico,2/1/2014,0.19
New Mexico,3/1/2014,0.14
New Mexico,4/1/2014,0.24
New Mexico,5/1/2014,0.58
New Mexico,6/1/2014,0.43
New Mexico,7/1/2014,0.48
New Mexico,8/1/2014,0.96
New Mexico,9/1/2014,0.24
New Mexico,10/1/2014,0.82
New Mexico,11/1/2014,0.67
New Mexico,12/1/2014,0.43
New Mexico,1/1/2015,0.34
New Mexico,2/1/2015,0.58
New Mexico,3/1/2015,0.53
New Mexico,4/1/2015,0.24
New Mexico,5/1/2015,0.67
New Mexico,6/1/2015,0.43
New Mexico,7/1/2015,0.38
New Mexico,8/1/2015,0.24
New Mexico,9/1/2015,0.34
New Mexico,10/1/2015,0.48
New Mexico,11/1/2015,0.14
New Mexico,12/1/2015,0.24
New Mexico,1/1/2016,0.29
New Mexico,2/1/2016,0.34
New Mexico,3/1/2016,0.43
New Mexico,4/1/2016,0.38
New Mexico,5/1/2016,0.62
New Mexico,6/1/2016,0.82
New Mexico,7/1/2016,0.62
New Mexico,8/1/2016,0.58
New Mexico,9/1/2016,0.14
New Mexico,10/1/2016,0.24
New Mexico,11/1/2016,0.24
New Mexico,12/1/2016,0.48
New Mexico,1/1/2017,0.24
New Mexico,2/1/2017,0.38
New Mexico,3/1/2017,0.24
New Mexico,4/1/2017,0.38
New Mexico,5/1/2017,0.62
New Mexico,6/1/2017,1.92
New Mexico,7/1/2017,0.77
New Mexico,8/1/2017,0.38
New Mexico,9/1/2017,0.57
New Mexico,10/1/2017,0.19
New Mexico,11/1/2017,0.38
New Mexico,12/1/2017,0.29
New Mexico,1/1/2018,0.52
New Mexico,2/1/2018,0.38
New Mexico,3/1/2018,0.91
New Mexico,4/1/2018,0.81
New Mexico,5/1/2018,0.67
New Mexico,6/1/2018,0.86
New Mexico,7/1/2018,0.43
New Mexico,8/1/2018,0.52
New Mexico,9/1/2018,0.33
New Mexico,10/1/2018,0.72
New Mexico,11/1/2018,0.38
New Mexico,12/1/2018,0.57
New Mexico,1/1/2019,0.48
New Mexico,2/1/2019,0.24
New Mexico,3/1/2019,0.19
New Mexico,4/1/2019,0.86
New Mexico,5/1/2019,0.62
New Mexico,6/1/2019,0.72
New Mexico,7/1/2019,0.62
New Mexico,8/1/2019,0.43
New Mexico,9/1/2019,0.91
New Mexico,10/1/2019,0.57
New Mexico,11/1/2019,0.76
New Mexico,12/1/2019,0.81
New Mexico,1/1/2020,0.52
New Mexico,2/1/2020,0.47
New Mexico,3/1/2020,0.28
New Mexico,4/1/2020,0.52
New Mexico,5/1/2020,0.66
New Mexico,6/1/2020,0.52
New Mexico,7/1/2020,0.81
New Mexico,8/1/2020,0.81
New Mexico,9/1/2020,0.62
New Mexico,10/1/2020,0.57
New Mexico,11/1/2020,0.57
New Mexico,12/1/2020,0.52
New Mexico,1/1/2021,1.13
New Mexico,2/1/2021,0.76
New Mexico,3/1/2021,0.85
New Mexico,4/1/2021,1.37
New Mexico,5/1/2021,0.85
New Mexico,6/1/2021,0.76
New Mexico,7/1/2021,0.9
New Mexico,8/1/2021,0.76
New Mexico,9/1/2021,0.66
New Mexico,10/1/2021,0.95
New Mexico,11/1/2021,0.76
New Mexico,12/1/2021,0.95
New Mexico,1/1/2022,1.09
New Mexico,2/1/2022,0.99
New Mexico,3/1/2022,0.85
New Mexico,4/1/2022,0.62
New Mexico,5/1/2022,1.04
New Mexico,6/1/2022,0.95
New Mexico,7/1/2022,1.04
New Mexico,8/1/2022,0.99
New Mexico,9/1/2022,0.85
New Mexico,10/1/2022,0.62
New Mexico,11/1/2022,0.47
New Mexico,12/1/2022,0.71
New Mexico,1/1/2023,0.76
New Mexico,2/1/2023,0.52
New Mexico,3/1/2023,0.66
New Mexico,4/1/2023,0.9
New Mexico,5/1/2023,0.95
New Mexico,6/1/2023,1.18
New Mexico,7/1/2023,0.99
New Mexico,8/1/2023,0.76
New Mexico,9/1/2023,0.8
New Mexico,10/1/2023,1.04
New Mexico,11/1/2023,0.76
New Mexico,12/1/2023,1.23
Nevada,1/1/2014,0.28
Nevada,2/1/2014,0.28
Nevada,3/1/2014,0.63
Nevada,4/1/2014,0.74
Nevada,5/1/2014,0.53
Nevada,6/1/2014,0.39
Nevada,7/1/2014,0.7
Nevada,8/1/2014,0.46
Nevada,9/1/2014,0.46
Nevada,10/1/2014,0.49
Nevada,11/1/2014,0.63
Nevada,12/1/2014,0.42
Nevada,1/1/2015,0.42
Nevada,2/1/2015,0.35
Nevada,3/1/2015,0.38
Nevada,4/1/2015,0.52
Nevada,5/1/2015,0.76
Nevada,6/1/2015,0.35
Nevada,7/1/2015,0.31
Nevada,8/1/2015,0.76
Nevada,9/1/2015,0.62
Nevada,10/1/2015,0.45
Nevada,11/1/2015,0.48
Nevada,12/1/2015,0.76
Nevada,1/1/2016,0.61
Nevada,2/1/2016,0.75
Nevada,3/1/2016,0.44
Nevada,4/1/2016,0.92
Nevada,5/1/2016,0.37
Nevada,6/1/2016,0.65
Nevada,7/1/2016,0.82
Nevada,8/1/2016,0.61
Nevada,9/1/2016,0.58
Nevada,10/1/2016,0.82
Nevada,11/1/2016,0.14
Nevada,12/1/2016,0.58
Nevada,1/1/2017,0.53
Nevada,2/1/2017,0.67
Nevada,3/1/2017,0.67
Nevada,4/1/2017,0.63
Nevada,5/1/2017,0.6
Nevada,6/1/2017,0.5
Nevada,7/1/2017,0.73
Nevada,8/1/2017,0.33
Nevada,9/1/2017,0.3
Nevada,10/1/2017,2.57
Nevada,11/1/2017,0.7
Nevada,12/1/2017,1.1
Nevada,1/1/2018,1.12
Nevada,2/1/2018,1.12
Nevada,3/1/2018,0.89
Nevada,4/1/2018,0.92
Nevada,5/1/2018,0.73
Nevada,6/1/2018,0.99
Nevada,7/1/2018,0.76
Nevada,8/1/2018,1.09
Nevada,9/1/2018,1.02
Nevada,10/1/2018,0.76
Nevada,11/1/2018,0.79
Nevada,12/1/2018,0.63
Nevada,1/1/2019,0.55
Nevada,2/1/2019,0.29
Nevada,3/1/2019,1.01
Nevada,4/1/2019,0.39
Nevada,5/1/2019,0.36
Nevada,6/1/2019,0.26
Nevada,7/1/2019,0.49
Nevada,8/1/2019,0.29
Nevada,9/1/2019,0.45
Nevada,10/1/2019,0.26
Nevada,11/1/2019,0.32
Nevada,12/1/2019,0.39
Nevada,1/1/2020,0.41
Nevada,2/1/2020,0.22
Nevada,3/1/2020,0.51
Nevada,4/1/2020,0.16
Nevada,5/1/2020,0.45
Nevada,6/1/2020,0.54
Nevada,7/1/2020,0.51
Nevada,8/1/2020,0.54
Nevada,9/1/2020,0.54
Nevada,10/1/2020,0.7
Nevada,11/1/2020,0.73
Nevada,12/1/2020,0.35
Nevada,1/1/2021,0.45
Nevada,2/1/2021,0.54
Nevada,3/1/2021,0.7
Nevada,4/1/2021,0.41
Nevada,5/1/2021,0.76
Nevada,6/1/2021,0.54
Nevada,7/1/2021,0.89
Nevada,8/1/2021,0.86
Nevada,9/1/2021,0.73
Nevada,10/1/2021,0.7
Nevada,11/1/2021,0.64
Nevada,12/1/2021,0.51
Nevada,1/1/2022,0.6
Nevada,2/1/2022,0.41
Nevada,3/1/2022,0.82
Nevada,4/1/2022,0.57
Nevada,5/1/2022,0.35
Nevada,6/1/2022,0.5
Nevada,7/1/2022,0.57
Nevada,8/1/2022,0.72
Nevada,9/1/2022,0.63
Nevada,10/1/2022,0.85
Nevada,11/1/2022,0.47
Nevada,12/1/2022,0.6
Nevada,1/1/2023,0.69
Nevada,2/1/2023,0.69
Nevada,3/1/2023,0.5
Nevada,4/1/2023,0.63
Nevada,5/1/2023,0.38
Nevada,6/1/2023,0.66
Nevada,7/1/2023,0.53
Nevada,8/1/2023,0.69
Nevada,9/1/2023,0.5
Nevada,10/1/2023,0.53
Nevada,11/1/2023,0.5
Nevada,12/1/2023,0.53
New York,1/1/2014,0.28
New York,2/1/2014,0.17
New York,3/1/2014,0.21
New York,4/1/2014,0.2
New York,5/1/2014,0.25
New York,6/1/2014,0.3
New York,7/1/2014,0.28
New York,8/1/2014,0.3
New York,9/1/2014,0.29
New York,10/1/2014,0.35
New York,11/1/2014,0.24
New York,12/1/2014,0.36
New York,1/1/2015,0.29
New York,2/1/2015,0.19
New York,3/1/2015,0.18
New York,4/1/2015,0.23
New York,5/1/2015,0.28
New York,6/1/2015,0.27
New York,7/1/2015,0.29
New York,8/1/2015,0.29
New York,9/1/2015,0.31
New York,10/1/2015,0.29
New York,11/1/2015,0.23
New York,12/1/2015,0.25
New York,1/1/2016,0.24
New York,2/1/2016,0.2
New York,3/1/2016,0.26
New York,4/1/2016,0.22
New York,5/1/2016,0.27
New York,6/1/2016,0.27
New York,7/1/2016,0.32
New York,8/1/2016,0.35
New York,9/1/2016,0.37
New York,10/1/2016,0.24
New York,11/1/2016,0.26
New York,12/1/2016,0.18
New York,1/1/2017,0.21
New York,2/1/2017,0.19
New York,3/1/2017,0.2
New York,4/1/2017,0.23
New York,5/1/2017,0.24
New York,6/1/2017,0.21
New York,7/1/2017,0.31
New York,8/1/2017,0.22
New York,9/1/2017,0.18
New York,10/1/2017,0.23
New York,11/1/2017,0.2
New York,12/1/2017,0.28
New York,1/1/2018,0.17
New York,2/1/2018,0.13
New York,3/1/2018,0.19
New York,4/1/2018,0.29
New York,5/1/2018,0.28
New York,6/1/2018,0.34
New York,7/1/2018,0.33
New York,8/1/2018,0.24
New York,9/1/2018,0.24
New York,10/1/2018,0.2
New York,11/1/2018,0.18
New York,12/1/2018,0.2
New York,1/1/2019,0.27
New York,2/1/2019,0.22
New York,3/1/2019,0.2
New York,4/1/2019,0.16
New York,5/1/2019,0.19
New York,6/1/2019,0.29
New York,7/1/2019,0.32
New York,8/1/2019,0.29
New York,9/1/2019,0.27
New York,10/1/2019,0.26
New York,11/1/2019,0.17
New York,12/1/2019,0.19
New York,1/1/2020,0.27
New York,2/1/2020,0.19
New York,3/1/2020,0.27
New York,4/1/2020,0.34
New York,5/1/2020,0.36
New York,6/1/2020,0.42
New York,7/1/2020,0.48
New York,8/1/2020,0.5
New York,9/1/2020,0.51
New York,10/1/2020,0.34
New York,11/1/2020,0.3
New York,12/1/2020,0.31
New York,1/1/2021,0.07
New York,2/1/2021,0.06
New York,3/1/2021,0.11
New York,4/1/2021,0.11
New York,5/1/2021,0.14
New York,6/1/2021,0.15
New York,7/1/2021,0.09
New York,8/1/2021,0.09
New York,9/1/2021,0.08
New York,10/1/2021,0.1
New York,11/1/2021,0.09
New York,12/1/2021,0.06
New York,1/1/2022,0.3
New York,2/1/2022,0.31
New York,3/1/2022,0.33
New York,4/1/2022,0.29
New York,5/1/2022,0.44
New York,6/1/2022,0.35
New York,7/1/2022,0.46
New York,8/1/2022,0.33
New York,9/1/2022,0.41
New York,10/1/2022,0.28
New York,11/1/2022,0.26
New York,12/1/2022,0.27
New York,1/1/2023,0.29
New York,2/1/2023,0.2
New York,3/1/2023,0.2
New York,4/1/2023,0.25
New York,5/1/2023,0.35
New York,6/1/2023,0.29
New York,7/1/2023,0.32
New York,8/1/2023,0.3
New York,9/1/2023,0.28
New York,10/1/2023,0.16
New York,11/1/2023,0.19
New York,12/1/2023,0.14
Ohio,1/1/2014,0.3
Ohio,2/1/2014,0.18
Ohio,3/1/2014,0.32
Ohio,4/1/2014,0.35
Ohio,5/1/2014,0.41
Ohio,6/1/2014,0.34
Ohio,7/1/2014,0.36
Ohio,8/1/2014,0.31
Ohio,9/1/2014,0.3
Ohio,10/1/2014,0.32
Ohio,11/1/2014,0.39
Ohio,12/1/2014,0.28
Ohio,1/1/2015,0.33
Ohio,2/1/2015,0.23
Ohio,3/1/2015,0.26
Ohio,4/1/2015,0.35
Ohio,5/1/2015,0.41
Ohio,6/1/2015,0.37
Ohio,7/1/2015,0.45
Ohio,8/1/2015,0.46
Ohio,9/1/2015,0.33
Ohio,10/1/2015,0.38
Ohio,11/1/2015,0.4
Ohio,12/1/2015,0.35
Ohio,1/1/2016,0.48
Ohio,2/1/2016,0.33
Ohio,3/1/2016,0.36
Ohio,4/1/2016,0.44
Ohio,5/1/2016,0.43
Ohio,6/1/2016,0.47
Ohio,7/1/2016,0.55
Ohio,8/1/2016,0.6
Ohio,9/1/2016,0.43
Ohio,10/1/2016,0.41
Ohio,11/1/2016,0.55
Ohio,12/1/2016,0.53
Ohio,1/1/2017,0.51
Ohio,2/1/2017,0.51
Ohio,3/1/2017,0.6
Ohio,4/1/2017,0.36
Ohio,5/1/2017,0.51
Ohio,6/1/2017,0.53
Ohio,7/1/2017,0.56
Ohio,8/1/2017,0.47
Ohio,9/1/2017,0.45
Ohio,10/1/2017,0.48
Ohio,11/1/2017,0.46
Ohio,12/1/2017,0.61
Ohio,1/1/2018,0.47
Ohio,2/1/2018,0.4
Ohio,3/1/2018,0.26
Ohio,4/1/2018,0.53
Ohio,5/1/2018,0.41
Ohio,6/1/2018,0.51
Ohio,7/1/2018,0.51
Ohio,8/1/2018,0.38
Ohio,9/1/2018,0.4
Ohio,10/1/2018,0.41
Ohio,11/1/2018,0.43
Ohio,12/1/2018,0.35
Ohio,1/1/2019,0.4
Ohio,2/1/2019,0.29
Ohio,3/1/2019,0.37
Ohio,4/1/2019,0.33
Ohio,5/1/2019,0.39
Ohio,6/1/2019,0.56
Ohio,7/1/2019,0.57
Ohio,8/1/2019,0.42
Ohio,9/1/2019,0.42
Ohio,10/1/2019,0.4
Ohio,11/1/2019,0.37
Ohio,12/1/2019,0.43
Ohio,1/1/2020,0.36
Ohio,2/1/2020,0.35
Ohio,3/1/2020,0.5
Ohio,4/1/2020,0.51
Ohio,5/1/2020,0.48
Ohio,6/1/2020,0.69
Ohio,7/1/2020,0.68
Ohio,8/1/2020,0.74
Ohio,9/1/2020,0.67
Ohio,10/1/2020,0.69
Ohio,11/1/2020,0.67
Ohio,12/1/2020,0.7
Ohio,1/1/2021,0.6
Ohio,2/1/2021,0.53
Ohio,3/1/2021,0.55
Ohio,4/1/2021,0.57
Ohio,5/1/2021,0.71
Ohio,6/1/2021,0.67
Ohio,7/1/2021,0.85
Ohio,8/1/2021,0.6
Ohio,9/1/2021,0.72
Ohio,10/1/2021,0.57
Ohio,11/1/2021,0.51
Ohio,12/1/2021,0.48
Ohio,1/1/2022,0.46
Ohio,2/1/2022,0.36
Ohio,3/1/2022,0.46
Ohio,4/1/2022,0.43
Ohio,5/1/2022,0.78
Ohio,6/1/2022,0.52
Ohio,7/1/2022,0.71
Ohio,8/1/2022,0.5
Ohio,9/1/2022,0.48
Ohio,10/1/2022,0.61
Ohio,11/1/2022,0.45
Ohio,12/1/2022,0.42
Ohio,1/1/2023,0.52
Ohio,2/1/2023,0.38
Ohio,3/1/2023,0.33
Ohio,4/1/2023,0.48
Ohio,5/1/2023,0.52
Ohio,6/1/2023,0.43
Ohio,7/1/2023,0.54
Ohio,8/1/2023,0.58
Ohio,9/1/2023,0.42
Ohio,10/1/2023,0.46
Ohio,11/1/2023,0.41
Ohio,12/1/2023,0.28
Oklahoma,1/1/2014,0.41
Oklahoma,2/1/2014,0.34
Oklahoma,3/1/2014,0.31
Oklahoma,4/1/2014,0.34
Oklahoma,5/1/2014,0.21
Oklahoma,6/1/2014,0.44
